90 Kota Inflasi (2018=100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Indeks Harga Konsumen (2018=100) Menurut Kelompok dan Sub Kelompok 03 Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOTA MATARAM,101.3,101.36,102.05,102.16,102.35,102.49,102.64,102.75,103.24,103.31,103.34,103.55,-,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,101.87,101.87,101.87,101.87,-,105.96,106.25,106.43,106.8,106.97,107.51,107.6,108.17,108.22,108.41,108.27,108.53,-,100.67,100.67,106.99,106.99,106.99,106.99,106.99,106.99,106.99,106.99,106.99,106.99,-,99.48,99.48,99.45,99.58,100.1,100.23,100.64,100.64,100.72,100.81,100.99,101.51,-
KOTA BIMA,97.98,98.12,98.19,98.52,99.13,99.19,99.39,99.42,99.46,99.56,99.62,99.68,-,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,-,105.65,105.62,105.72,105.77,106.15,106.33,106.83,106.98,107.1,107.34,107.48,107.53,-,100,100,100,100,100,100,100,100,100,100,100,100,-,91.41,91.71,91.77,92.4,93.33,93.31,93.35,93.32,93.31,93.34,93.35,93.43,-
WAINGAPU,99.69,99.79,99.91,99.93,99.93,100.43,100.56,100.6,100.61,100.61,100.61,100.67,-,100.38,100.38,100.38,100.38,100.38,100.38,101.09,101.09,101.09,101.09,101.09,101.8,-,100.36,100.71,101.17,101.24,101.24,103.06,103.3,103.47,103.48,103.48,103.48,103.48,-,100,100,100,100,100,100,100,100,100,100,100,100,-,99.06,99.06,99.06,99.06,99.06,99.06,99.06,99.06,99.06,99.06,99.06,99.06,-
MAUMERE,100.88,100.97,100.92,100.92,101.01,101.26,101.45,101.46,101.63,101.7,101.71,102.11,-,101.68,101.68,101.68,101.68,101.68,101.68,101.68,101.68,101.68,101.68,101.68,102.42,-,101.25,101.3,101.08,101.09,101.52,102.62,103.49,103.57,104.31,104.64,104.7,105.06,-,100,100,100,100,100,100,100,100,100,100,100,100,-,99.54,99.81,99.81,99.81,99.81,99.81,99.81,99.81,99.81,99.81,99.81,99.81,-
KOTA KUPANG,100.38,100.42,100.42,100.42,100.51,100.66,101.17,101.2,101.55,101.45,101.45,101.65,-,100.32,100.32,100.32,100.32,100.32,100.41,100.41,100.41,100.41,100.41,100.41,100.41,-,101.89,102,102,102,102.26,102.66,104.18,104.28,105.33,105.03,105.03,105.62,-,100,100,100,100,100,100,100,100,100,100,100,100,-,98.96,98.96,98.96,98.96,98.96,98.96,98.96,98.96,98.96,98.96,98.96,98.96,-
SINTANG,107.92,107.14,104.11,104.01,104.12,104.28,104.28,103.93,104.05,104.28,106.04,106.72,-,101.79,101.79,101.79,101.79,101.79,102.49,102.49,102.49,102.49,102.49,102.49,102.49,-,117.29,117.4,117.4,117.4,117.64,117.66,117.66,117.66,118.1,118.29,118.29,119.17,-,100,100,100,100,100,100,100,100,100,100,100,100,-,106.52,104.65,97.66,97.44,97.52,97.52,97.52,96.72,96.72,97.14,101.2,102.22,-
KOTA PONTIANAK,101.82,101.84,101.84,101.83,101.89,102.17,102.18,102.16,102.34,102.37,102.51,102.58,-,103.5,103.5,103.5,103.5,103.5,104.34,104.34,104.34,105.18,105.18,105.18,105.18,-,107.37,107.67,107.69,107.75,107.99,108.36,108.36,108.52,108.54,108.77,109.55,109.96,-,100,100,100,100,100,100,100,100,100,100,100,100,-,99.07,99,99,98.95,99,98.99,99.01,98.88,98.75,98.75,98.75,98.75,-
KOTA SINGKAWANG,100.47,100.77,100.75,100.76,100.97,101.11,100.71,100.69,101.2,101.35,101.49,101.58,-,100.74,100.74,100.74,100.74,100.74,100.74,100.74,100.74,102.73,102.73,102.73,102.73,-,101.15,102.68,102.61,102.66,103.75,104.48,104.36,104.27,104.75,105.51,106.25,106.72,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100.21,100.21,100.21,100.21,100.2,100.2,99.36,99.36,99.36,99.36,99.36,99.36,-
SAMPIT,99.45,99.45,99.56,99.65,99.66,99.83,100.03,100.03,100.14,113.37,113.66,114.28,-,100.99,100.99,100.99,100.99,100.99,100.99,100.99,100.99,101.78,102.53,102.53,102.53,-,106.02,106.02,106.07,106.46,106.54,107.2,107.75,107.75,107.69,108.57,109.46,110.41,-,100,100,100,100,100,100,100,100,100,171.79,171.79,171.79,-,95.71,95.71,95.92,95.92,95.92,95.99,96.17,96.17,96.17,96.17,96.39,97.31,-
KOTA PALANGKA RAYA,99.81,100.04,100,100.07,100.24,100.35,100.46,100.46,100.51,100.66,100.9,101.16,-,101.74,101.74,101.74,101.74,101.74,101.74,101.74,101.74,101.74,101.74,101.74,101.74,-,102.18,102.25,102.32,102.46,102.74,102.9,103.76,103.88,104.06,104.54,105.28,106.07,-,100,100,100,100,100,100,100,100,100,100,100,100,-,94.74,95.49,95.27,95.34,95.62,95.87,95.3,95.14,95.14,95.14,95.14,95.19,-
KOTA BARU,100.36,101.56,101.43,102.16,100.34,100.34,100.62,102.1,102.98,103.23,103.29,103.29,-,100,100,100,100,100,100,100,100,100,100,100,100,-,102.88,102.88,102.88,102.75,102.75,102.75,102.63,102.63,102.63,102.67,102.67,102.67,-,100,100,100,100,100,100,100,100,100,100,100,100,-,99.97,102.81,102.5,104.27,99.97,99.97,100.67,104.16,106.23,106.8,106.95,106.95,-
TANJUNG,103.09,103.09,103.09,103.09,103.13,103.16,103.34,105.85,105.87,106,106.02,106.1,-,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,-,103.56,103.56,103.56,103.56,103.81,104.01,105.13,114.9,115.03,115.88,115.98,116.5,-,100,100,100,100,100,100,100,100,100,100,100,100,-,107.1,107.1,107.1,107.1,107.1,107.1,107.1,110.44,110.44,110.44,110.44,110.44,-
KOTA BANJARMASIN,100.28,101.15,100.6,99.96,99.95,100.08,100.15,100.16,100.28,100.55,100.44,100.96,-,101.81,101.81,101.81,101.81,101.81,101.81,101.81,101.81,101.81,101.81,101.81,102.11,-,96.83,97.36,97.51,97.83,97.76,98.6,99.03,99.13,99.63,99.74,100.24,100.3,-,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,-,99.85,102.27,100.51,98.38,98.38,98.38,98.38,98.38,98.52,99.31,98.73,99.93,-
KOTA BALIKPAPAN,103.65,103.65,103.65,103.66,103.66,103.98,104.29,104.41,104.52,105.24,105.44,105.65,-,102.53,102.53,102.53,102.53,102.53,102.53,102.53,102.53,102.53,102.53,102.53,102.53,-,104.96,104.96,104.96,105,105,105.01,105.01,105.39,105.37,106.16,106.8,107.5,-,112.83,112.83,112.83,112.83,112.83,112.83,112.83,112.83,112.83,112.83,112.83,112.83,-,100.16,100.16,100.16,100.16,100.16,101.11,102.07,102.07,102.43,103.89,103.89,103.89,-
KOTA SAMARINDA,101.05,101.07,101.09,101.14,101.13,101.16,101.17,101.29,101.27,101.3,101.33,101.33,-,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.84,101.84,101.84,101.84,101.84,-,101.7,101.8,101.97,102.42,102.4,102.63,102.74,102.64,102.45,102.71,103.02,104.16,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100.6,100.61,100.62,100.62,100.62,100.62,100.62,100.62,100.62,100.62,100.61,100.2,-
TANJUNG SELOR,102.57,102.73,102.73,102.73,102.73,102.77,102.77,102.76,102.76,102.76,102.76,102.87,-,104.75,104.75,104.75,104.75,104.75,104.75,104.75,104.75,104.75,104.75,104.75,104.75,-,106.58,107.16,107.16,107.16,107.16,107.27,107.27,107.25,107.25,107.25,107.25,107.25,-,100,100,100,100,100,100,100,100,100,100,100,100,-,98.39,98.39,98.39,98.39,98.39,98.39,98.39,98.39,98.39,98.39,98.39,98.7,-
KOTA TARAKAN,102.78,102.97,102.97,102.97,102.99,102.88,102.84,102.84,102.86,102.86,102.88,102.89,-,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91,-,109.86,110.39,110.39,110.39,110.48,110.48,110.48,110.48,110.57,110.57,110.69,110.69,-,97.92,97.92,97.92,97.92,97.92,97.92,97.92,97.92,97.92,97.92,97.92,97.92,-,100.13,100.34,100.34,100.34,100.34,100.03,99.92,99.92,99.92,99.92,99.91,99.91,-
KOTA MANADO,100.11,100.11,100.16,100.16,100.16,100.18,100.19,100.24,100.24,100.28,100.28,100.28,-,100.19,100.19,100.19,100.19,100.19,100.19,100.19,100.24,100.24,100.25,100.25,100.25,-,103.49,103.49,103.81,103.81,103.81,103.81,103.81,103.85,103.85,104.06,104.06,104.06,-,100,100,100,100,100,100,100,100,100,100,100,100,-,98.41,98.41,98.41,98.41,98.42,98.46,98.51,98.56,98.58,98.58,98.58,98.58,-
KOTA KOTAMOBAGU,100.02,100.02,100.1,100.21,100.45,100.51,100.64,100.77,100.86,100.9,101.14,101.47,-,100.23,100.23,100.23,100.23,100.23,100.23,100.23,101.11,101.11,101.11,101.11,101.11,-,100.1,100.11,100.47,100.78,101.58,101.85,102.44,102.55,102.95,103.16,104.26,105.8,-,100,100,100,100,100,100,100,100,100,100,100,100,-,99.93,99.93,99.93,100.02,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.17,-
LUWUK,101.32,101.43,101.44,101.61,101.96,102.24,102.32,102.32,102.32,102.68,102.73,103.13,-,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,-,105.97,106.39,106.44,106.44,106.5,106.8,107.1,107.1,107.1,108.54,108.54,108.55,-,100,100,100,100,100,100,100,100,100,100,100,100,-,98.52,98.52,98.52,98.88,99.58,100.01,100.01,100.01,100.01,100.01,100.12,100.96,-
KOTA PALU,103,103.23,103.36,103.54,103.7,103.7,104.18,104.17,104.4,104.7,104.71,105.3,-,102.47,102.65,102.65,102.65,102.65,102.65,102.71,102.71,103.33,103.33,103.33,103.33,-,105.81,106.2,106,106.22,106.73,106.73,108.09,108.06,108.06,108.96,108.99,110.07,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100.55,100.69,101.46,101.87,101.85,101.85,101.85,101.85,101.85,101.85,101.85,102.75,-
BULUKUMBA,104.72,104.72,104.73,105.12,106.44,106.52,106.52,106.54,106.58,106.58,106.63,107.16,-,102.51,102.51,102.51,102.51,102.51,102.51,102.51,102.51,103.48,103.48,103.48,103.48,-,107.86,107.86,107.89,107.99,107.99,108.01,108.01,108.05,108.05,108.06,108.17,109.57,-,100,100,100,100,100,100,100,100,100,100,100,100,-,102.86,102.86,102.86,103.49,105.85,105.98,105.98,105.98,105.98,105.98,105.98,105.98,-
WATAMPONE,103.13,104.5,104.52,105.37,104.83,105.33,105.33,105.16,105.16,105.46,105.55,105.78,-,103.54,103.54,103.54,103.54,103.54,103.54,103.54,103.54,103.54,103.54,103.54,103.54,-,111.76,115.54,115.54,115.61,115.97,115.97,116.35,116.35,116.35,117.51,117.85,118.19,-,100,100,100,100,100,100,100,100,100,100,100,100,-,99.82,100.56,100.59,102.07,100.95,101.83,101.66,101.37,101.37,101.37,101.37,101.63,-
KOTA MAKASSAR,100.71,100.72,100.82,102.2,102.4,102.4,102.41,102.41,102.5,102.58,102.59,102.61,-,101.19,101.19,101.19,101.19,101.19,101.19,101.21,101.21,101.48,101.67,101.67,101.67,-,102.43,102.46,102.93,102.93,102.96,102.97,102.98,102.98,102.98,103.06,103.12,103.2,-,100,100,100,100,100,100,100,100,100,100,100,100,-,99.32,99.32,99.32,103.88,104.54,104.54,104.54,104.54,104.54,104.54,104.54,104.54,-
KOTA PARE-PARE,104.7,105.08,105.15,107.41,108.12,108.5,108.31,108.63,108.74,109.18,109.33,109.67,-,105.6,106.13,106.13,106.13,107.07,107.07,107.07,107.07,107.36,107.36,107.36,107.36,-,104.22,105.36,105.39,105.95,105.78,107.35,106.58,107.88,108.08,109.94,110.55,111.95,-,119.21,119.21,119.21,119.21,119.21,119.21,119.21,119.21,119.21,119.21,119.21,119.21,-,98.38,98.38,98.53,104,105.45,105.45,105.45,105.45,105.45,105.45,105.45,105.45,-
KOTA PALOPO,101.8,101.81,101.83,102.18,102.66,102.66,102.72,102.72,102.72,102.78,102.85,102.93,-,100,100,100,100,100,100,100,100,100,100.04,100.04,100.04,-,103.94,104.02,104.19,104.54,104.42,104.39,104.8,104.82,104.82,105.17,105.62,106.1,-,100,100,100,100,100,100,100,100,100,100,100,100,-,102.85,102.85,102.85,103.55,104.76,104.76,104.76,104.76,104.76,104.76,104.76,104.76,-
KOTA KENDARI,101.25,101.19,101.19,101.4,101.43,101.43,101.35,101.45,101.46,101.48,101.86,102.16,-,101.05,101.05,101.05,101.05,101.05,101.05,101.05,101.05,101.05,101.05,101.54,101.63,-,103.25,103.37,103.37,104.16,104.19,104.19,103.97,104.36,104.37,104.45,105.6,105.6,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100.49,100.27,100.27,100.27,100.33,100.33,100.27,100.27,100.27,100.27,100.27,100.91,-
KOTA BUA-BAU,101.72,101.78,101.76,101.85,101.96,102.67,102.88,102.88,103.04,103.23,103.38,103.52,-,100.12,100.12,100.12,100.12,100.12,102.06,102.06,102.06,102.06,102.06,102.06,102.06,-,101.77,101.99,101.91,102.24,102.66,103.39,104.14,104.15,104.74,105.43,105.97,106.51,-,101.03,101.03,101.03,101.03,101.03,101.03,101.03,101.03,101.03,101.03,101.03,101.03,-,103.07,103.07,103.07,103.07,103.07,103.07,103.07,103.07,103.07,103.07,103.07,103.07,-
KOTA GORONTALO,101.19,101.41,101.37,101.42,101.43,101.52,101.57,101.82,101.84,101.79,102.14,102.27,-,101.47,101.72,101.72,101.72,101.72,101.89,101.89,102.63,102.63,102.63,103.33,103.33,-,101.75,102.28,102.2,102.45,102.48,102.64,102.81,102.94,103.02,102.81,103.36,103.84,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100.8,100.8,100.76,100.71,100.71,100.71,100.71,100.71,100.71,100.71,100.71,100.71,-
MAMUJU,100.64,100.67,100.76,100.83,100.86,101.81,102.05,102.27,102.32,102.44,102.98,103.98,-,100.06,100.06,100.06,100.06,100.06,100.3,100.76,101.06,101.06,101.06,101.06,101.06,-,102.51,102.58,103.08,103.28,103.33,106.61,106.77,107.01,107.21,107.24,109.23,112.06,-,100,100,100,100,100,100,100,100,100,100,100,100,-,99.86,99.91,99.76,99.8,99.86,99.88,99.98,100.13,100.13,100.48,100.52,101.33,-
KOTA AMBON,101.27,101.55,101.55,101.87,102,102.14,102.13,102.18,102.32,102.63,102.73,102.8,-,101.59,101.59,101.59,101.62,101.62,101.62,101.63,101.66,101.69,101.69,101.69,101.69,-,105.79,106.93,106.93,108.24,108.76,109.31,109.27,109.45,109.77,111.06,111.44,111.73,-,99.32,99.32,99.32,99.32,99.32,99.32,99.32,99.32,99.67,99.67,99.67,99.67,-,99.32,99.32,99.32,99.32,99.32,99.32,99.32,99.32,99.32,99.32,99.32,99.32,-
KOTA TUAL,104.76,104.51,104.52,104.48,104.63,104.06,103.35,103.37,104.06,104.22,104.38,104.57,-,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,-,106.96,105.79,105.88,105.72,106.4,106.4,107.15,107.21,110.38,111.08,111.82,112.06,-,100,100,100,100,100,100,100,100,100,100,100,100,-,106.34,106.33,106.3,106.3,106.3,104.36,101.36,101.36,101.36,101.36,101.36,101.82,-
KOTA TERNATE,100.37,100.51,100.54,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,-,100,100,100,100,100,100,100,100,100,100,100,100,-,105.66,107.17,107.48,108.49,108.49,108.49,108.49,108.49,108.49,108.49,108.49,108.49,-,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,-,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,-
MANOKWARI,106.63,106.45,106.82,106.84,106.84,106.74,106.85,106.91,106.91,106.91,107.11,107.97,-,104.33,104.33,104.33,104.33,104.33,104.45,104.57,104.75,104.75,104.75,104.75,104.75,-,109.38,109.35,109.89,109.98,109.98,109.35,109.98,109.98,109.98,109.98,110.83,114.59,-,100,100,100,100,100,100,100,100,100,100,100,100,-,107.62,107.17,107.81,107.81,107.81,107.81,107.61,107.61,107.61,107.61,107.61,107.61,-
KOTA SORONG,100.59,100.59,100.55,101.06,101.02,101.06,101.11,101.09,101.12,101.13,101.19,101.24,-,101,101,101,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,-,103.58,103.58,103.34,104.03,104.38,104.79,105.06,104.97,105.13,105.15,105.47,105.71,-,100,100,100,100,100,100,100,100,100,100,100,100,-,98.06,98.06,98.06,98.06,97.67,97.54,97.54,97.54,97.54,97.54,97.54,97.54,-
MERAUKE,99.63,99.63,99.95,100,100.44,100.52,100.82,101.02,101.04,101.05,101.15,101.16,-,100,100,100.47,100.47,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,-,98.89,98.88,99.59,99.84,100.38,100.74,101.52,102.41,102.53,102.55,102.98,103.06,-,101.98,101.98,101.98,101.98,101.98,101.98,103.26,103.26,103.26,103.26,103.26,103.26,-,99.11,99.11,99.11,99.11,99.11,99.11,99.11,99.11,99.11,99.11,99.11,99.11,-
TIMIKA,96.71,96.65,96.52,96.52,96.52,96.52,96.52,96.52,96.52,97.3,97.53,98.59,-,100,100,100,100,100,100,100,100,100,101.7,101.7,101.7,-,100.59,100.83,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,101.56,101.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,91.59,91.34,91.34,91.34,91.34,91.34,91.34,91.34,91.34,91.34,91.34,93.86,-
KOTA JAYAPURA,100.91,100.94,100.92,100.92,101.02,101.27,101.39,101.39,101.43,101.52,101.52,101.85,-,100.73,100.73,100.73,100.73,100.93,101.46,101.71,101.71,101.71,101.71,101.71,101.71,-,109.54,109.8,109.69,109.69,109.68,109.67,109.68,109.68,110.03,110.93,110.93,110.93,-,100,100,100,100,100,100,100,100,100,100,100,100,-,98.79,98.79,98.79,98.79,98.79,98.79,98.79,98.79,98.79,98.79,98.79,99.8,-
INDONESIA,102.87,102.91,102.95,103.02,103.05,103.12,103.17,103.22,103.3,103.38,103.52,103.62,-,103.87,103.9,103.96,103.96,103.97,104.07,104.1,104.19,104.28,104.31,104.5,104.55,-,104.84,105,105.11,105.27,105.48,105.63,105.82,105.93,106.1,106.34,106.61,106.98,-,102.94,102.94,102.98,102.99,102.99,102.99,103,103,103.02,103.2,103.2,103.23,-,100.19,100.21,100.18,100.33,100.31,100.32,100.34,100.31,100.33,100.38,100.4,100.47,-
