150 Kabupaten/Kota Inflasi (2022=100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Indeks Harga Konsumen (2022=100) Menurut Kelompok dan Sub Kelompok 01 Makanan, Minuman dan Tembakau",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Makanan, Minuman dan Tembakau",,,,,,,,,,,,,Makanan,,,,,,,,,,,,,Minuman yang Tidak Beralkohol,,,,,,,,,,,,,Minuman Beralkohol,,,,,,,,,,,,,Rokok dan Tembakau,,,,,,,,,,,,
,2025,,,,,,,,,,,,,2025,,,,,,,,,,,,,2025,,,,,,,,,,,,,2025,,,,,,,,,,,,,2025,,,,,,,,,,,,
,Januari,Februari,Maret,April,Mei,Juni,Juli,Agustus,September,Oktober,November,Desember,Tahunan,Januari,Februari,Maret,April,Mei,Juni,Juli,Agustus,September,Oktober,November,Desember,Tahunan,Januari,Februari,Maret,April,Mei,Juni,Juli,Agustus,September,Oktober,November,Desember,Tahunan,Januari,Februari,Maret,April,Mei,Juni,Juli,Agustus,September,Oktober,November,Desember,Tahunan,Januari,Februari,Maret,April,Mei,Juni,Juli,Agustus,September,Oktober,November,Desember,Tahunan
KOTA PONTIANAK,110.22,110.57,110.94,110.92,109.21,109.85,111.28,110.63,110.6,111.28,111.8,111.63,-,108.99,109.41,109.84,109.77,107.66,108.41,110.11,109.34,109.29,110.08,110.66,110.47,-,116.79,116.81,116.6,117.39,118.01,118.2,117.98,117.93,118.2,118.22,117.79,117.62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,117.12,117.12,117.26,117.26,117.57,117.57,117.57,117.59,117.61,117.81,118.25,118.28,-
KOTA SINGKAWANG,110.61,111.45,111.61,110.78,109.8,110.52,111.23,111.18,110.47,110.26,110.94,111.97,-,109.1,110.02,110.12,109,107.81,108.53,109.34,109.21,108.35,108.05,108.83,110.04,-,111.12,111.7,111.96,112.05,112.54,112.6,112.84,113.18,113.33,113.42,113.32,113.34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,121.12,121.45,122.09,122.91,123,123.95,124.13,124.51,124.54,124.89,125.15,125.22,-
SAMPIT,110.42,109.22,110.05,109.41,108.83,109.66,110.72,109.49,110.33,110.88,110.01,111.36,-,108.07,106.49,107.38,106.48,105.71,106.67,107.9,106.35,107.28,107.82,106.68,108.36,-,114.72,114.78,115.67,115.69,115.69,115.75,115.74,115.86,115.74,117.5,117.81,117.81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,122.93,123.5,123.94,124.59,124.86,125.24,125.82,125.95,126.66,126.67,126.87,126.89,-
KAB KAPUAS,113.17,112.84,113.68,113.49,110.15,111.12,112.16,109.48,110.05,111.33,112.21,115.77,-,113.59,113.02,114.06,113.8,109.72,110.66,110.91,107.61,108.15,109.69,110.74,115.08,-,110.4,110.84,110.67,110.95,110.94,111.45,120.77,121.1,121.18,121.18,121.37,121.37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,111.61,112.54,112.54,112.57,112.57,113.95,116.56,116.6,117.52,117.69,117.76,117.83,-
KAB SUKAMARA,113.61,113.17,113.15,113.73,112.85,113.09,113.97,113.6,113.6,114.1,113.89,116.13,-,112.12,111.48,111.06,111.62,110.45,110.63,111.6,111.04,111.01,111.5,111.09,113.75,-,118.52,118.43,120.43,122.16,122.16,122.55,122.58,122.53,122.98,124.08,125.7,126.63,-,-,-,-,-,-,-,-,-,-,-,-,-,-,120.21,120.72,122.15,122.38,122.82,123.36,124.07,124.67,124.67,124.95,125.1,125.43,-
KOTA PALANGKARAYA,113.09,112.65,113.07,113.05,112.39,112.44,112.73,112.1,112.45,113.08,113.26,115.79,-,112.33,111.69,112.18,112,111.2,111.32,111.49,110.73,111.13,111.88,111.96,114.93,-,112.44,112.94,112.97,114.18,114.34,113.7,114.8,114.51,114.5,114.05,114.27,114.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,121.81,122.53,122.59,123.16,123.24,123.24,124.03,124.45,124.54,124.89,126.12,126.19,-
KAB TANAH LAUT,113.67,113.8,114.21,112.37,109.8,110.22,111,110.41,110.91,110.07,113.28,115.21,-,114.34,114.49,114.94,112.63,109.48,109.91,110.91,110.04,110.59,109.58,113.47,115.77,-,107.42,107.55,108.14,108.12,108.37,108.61,106.55,106.85,106.85,106.85,106.85,106.85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,111.85,111.85,111.94,112.38,112.53,112.92,113.41,114.36,114.64,114.65,114.65,114.97,-
KOTABARU,112.53,112.59,116.05,114.63,114.47,114.91,116.02,116.88,115.83,115.38,115.37,116.23,-,109.39,109.43,113.36,111.64,111.43,111.82,113.04,114.07,112.78,112.12,112.03,113.06,-,121.19,121.2,122.51,122.97,122.97,124.22,124.55,124.55,124.6,125.29,126.12,126.15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,131.73,131.94,132.8,132.91,133.06,133.55,134.12,134.12,134.39,135,135.22,135.22,-
KAB HULU SUNGAI TENGAH,112.6,112,116.39,116.18,112.81,113.86,112.38,112.16,113.6,114.73,116.67,119.84,-,111.39,110.65,115.51,115.15,111.05,112.14,110.43,110.16,110.94,111.53,113.76,117.4,-,117.26,117.74,117.74,117.8,118.41,119.23,119.23,119.58,119.61,119.61,119.61,119.58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,122.8,123.15,125.04,126.31,128.38,129.19,129.19,129.24,138.65,146.31,146.39,146.39,-
TANJUNG,105.91,105.6,106.62,106.29,104.69,104.95,105.06,104.03,104.44,103.88,104.57,105.83,-,103.87,103.48,104.55,104.1,102.07,102.37,102.43,101.2,101.66,101,101.78,103.25,-,108.74,108.93,110.8,110.79,110.79,110.79,110.8,111.06,111.06,111.06,111.06,111.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,122.39,122.39,122.48,123.02,124.27,124.27,124.9,124.9,125.03,125.03,125.41,125.64,-
KOTA BANJARMASIN,109.03,109.5,109.9,109.36,108.54,109.12,108.61,108.08,108.49,108.52,109.77,111.77,-,108.37,108.79,109.16,108.51,107.41,108.08,107.5,106.9,107.12,107.16,108.59,110.8,-,106.73,107.74,109.21,109.22,112.07,112.07,111.82,111.82,112.55,112.61,112.61,114.19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,117.78,118.5,118.5,118.76,118.76,118.76,118.76,118.76,120.92,120.92,120.94,120.94,-
KAB BERAU,112.14,111.94,114.49,115.9,113.42,112.3,113.43,112.8,112.53,113.7,116.74,117.43,-,110.97,110.73,113.79,115.25,112.25,110.88,112.24,111.48,111,112.05,115.66,116.49,-,121.92,121.92,121.92,124.3,124.28,124.33,124.44,124.42,124.44,124.44,124.44,124.35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,115.68,115.68,115.82,116.39,116.39,116.47,116.47,116.47,117.6,120.31,120.71,120.78,-
KAB PENAJAM PASER UTARA,110.33,110.23,112.26,113.13,111.99,111.38,113.65,111.36,111.55,109.65,109.88,110.93,-,111.04,110.92,113.32,114.27,112.9,111.98,114.71,111.88,112.1,109.55,109.67,110.94,-,100.9,100.86,101.24,101.31,101.35,101.35,101.35,101.18,101.18,101.18,101.3,101.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,110.81,110.83,111,111.69,111.69,113.22,113.22,113.91,113.94,116.07,117.26,117.26,-
KOTA BALIKPAPAN,113.71,114.05,115.72,116.47,114.36,115.77,116.34,115.39,115.14,114.54,115.4,116.75,-,113.1,113.5,115.5,116.34,113.4,115.03,115.85,114.68,114.01,113.13,114.01,115.66,-,111.68,111.64,111.63,112.43,115.51,116.21,113.2,113.5,116.05,117.7,116.16,115.69,-,-,-,-,-,-,-,-,-,-,-,-,-,-,120.93,121.02,121.07,121.07,121.98,121.98,123.34,123.34,124.48,124.48,127.25,127.42,-
KOTA SAMARINDA,112.46,112.16,115.34,115.92,113.6,114.73,114.76,114.9,114.57,113.23,113.29,115.95,-,110.82,110.15,113.89,114.54,111.83,112.75,112.7,112.61,112.18,110.27,110.16,113.36,-,116.82,120.9,120.63,121.09,120.38,120.46,120.35,121.71,119.37,119.59,120.65,120.36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,123.79,123.79,124.4,124.4,124.45,128.14,128.91,130.28,132.15,134.71,135.52,135.53,-
TANJUNG SELOR,110.47,110.08,111.6,112.16,111.06,109.59,111.83,112.03,109.89,109.16,109.46,111.58,-,109.75,109.26,110.93,111.54,110.28,108.57,111.14,111.32,108.86,108,108.37,110.82,-,114.04,114.51,114.94,115,114.89,115.15,115.34,115.34,115.27,115.35,114.91,114.91,-,-,-,-,-,-,-,-,-,-,-,-,-,-,115.93,116.08,116.73,116.98,116.98,116.98,116.98,117.53,117.55,117.55,117.71,117.71,-
KAB NUNUKAN,111.94,110.92,112.54,111.88,111.35,112.08,113.16,112.44,111.27,110.86,110.16,111.05,-,111.07,109.76,111.79,110.97,110.3,111.04,112.41,111.5,110.02,109.49,108.62,109.72,-,102.08,102.1,102.16,102.16,102.16,102.16,102.16,102.16,102.16,102.32,102.32,102.47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,122.66,122.75,122.75,122.75,122.75,123.77,123.77,123.77,123.77,123.77,123.77,123.77,-
KOTA TARAKAN,108.18,109.68,110.67,109.43,109.16,108.3,109.58,109,109.89,109.48,109.49,110.23,-,107.71,109.41,110.56,109,108.64,107.57,109.08,108.39,109.11,108.58,108.61,109.45,-,111.26,111.64,112.17,113.26,113.91,114.59,114.59,114.59,119.07,119.16,119.05,119.55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,110.3,110.76,110.76,110.76,110.76,110.76,110.91,110.91,111.22,111.42,111.46,111.46,-
KAB MINAHASA SELATAN,117,117.03,122.18,123.13,119.5,120.03,121.29,114.88,113.99,115.24,112.61,115.23,-,118.53,118.56,125.06,126.27,121.67,122.34,123.94,115.84,114.7,116.1,112.8,116.11,-,105.69,105.69,105.84,105.84,105.84,105.84,105.84,105.84,105.84,105.84,105.64,105.64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,113.93,113.93,113.93,113.93,113.93,113.93,113.93,113.93,113.93,114.98,114.98,114.98,-
KAB MINAHASA UTARA,118.71,120.54,124.42,123.29,121.32,123.03,121.39,116.49,117.54,116.01,113.73,115.31,-,120.65,122.96,127.55,126.21,123.88,125.99,123.99,118.12,119.36,117.54,114.83,116.65,-,99.55,98.13,98.13,98.13,98.13,96.94,96.94,96.81,96.75,96.74,96.75,97.18,-,90.77,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,88.07,-,115.92,115.92,115.92,115.92,115.92,115.92,116.44,117.32,117.37,117.49,117.61,117.7,-
KOTA MANADO,112.81,112.52,116.33,117.54,114.94,117.61,118.93,114.92,114.6,114.6,112.92,114.74,-,115.06,114.82,119.25,120.83,117.56,120.9,122.58,117.48,117.21,117.23,115.1,117.15,-,102.58,101.4,104.1,102.78,103.22,102.21,101.81,103,101.89,101.64,102.15,104.04,-,99.94,99.94,99.94,99.94,99.94,99.94,99.94,99.94,99.94,99.94,99.94,99.94,-,104.38,104.38,104.38,104.86,104.86,105.52,105.53,105.53,105.53,105.53,105.53,105.53,-
KOTA KOTAMOBAGU,117.21,117.85,124.76,123.41,122.01,124.03,127.18,122.66,122.68,121.08,118.2,119.86,-,118.42,119.18,128.44,126.47,124.57,127.11,131.18,125.12,125.15,122.99,119.15,121.35,-,105.83,105.84,105.93,105.93,105.93,106.12,106.12,106.18,106.18,106.18,106.18,106.08,-,108.68,105.82,105.82,105.82,105.82,105.82,105.82,105.82,105.82,105.82,105.82,105.82,-,115.93,116.31,116.31,116.9,117.02,117.57,118.15,118.15,118.16,118.18,118.18,118.27,-
LUWUK,111,112.83,112.8,116.5,117.23,117.01,119.21,120.23,120.77,120.21,118.84,119.63,-,107.22,109.43,109.21,113.86,114.49,114.04,116.72,117.94,118.64,117.72,115.81,116.78,-,116.25,118.15,119.69,117.94,117.93,119.47,120.11,120.45,119.62,119.47,119.96,120.44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,126.92,126.92,127.04,128.69,130.21,130.31,130.87,131.31,131.68,132.7,133.06,133.17,-
KAB MOROWALI,118.13,117.97,120.24,121.36,121.53,121.16,125.59,125.87,123.23,122.53,120.78,119.75,-,119.82,119.62,122.57,124.03,124.25,123.76,129.53,129.9,126.46,125.55,123.26,121.93,-,119.35,119.35,119.35,119.35,119.35,119.35,119.35,119.35,119.35,119.35,119.37,119.37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,110.59,110.59,110.59,110.59,110.59,110.59,110.59,110.59,110.59,110.59,110.59,110.59,-
KAB TOLI TOLI,121.18,123.5,129.31,133.98,133.16,132.58,137.34,134.88,133.13,135.67,134.1,132.26,-,118.42,121.17,128.21,133.92,132.91,132.06,137.87,134.87,132.73,135.77,133.84,131.61,-,109.43,109.45,109.43,109.43,109.53,109.48,109.48,109.48,109.48,109.48,109.43,109.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143.06,143.57,143.8,143.8,143.81,144.69,144.69,144.69,144.69,145.16,145.16,145.16,-
KOTA PALU,110.74,111.16,116.33,115.54,112.97,113.39,115.98,116.51,116.2,114.39,112.29,113.06,-,109.04,109.34,115.62,114.54,111.26,111.67,114.82,115.45,115.02,112.74,110.16,111.1,-,106.97,109.39,110.28,110.26,110.47,111.66,111.93,111.93,112.04,112.41,112.24,112.24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,124.75,124.77,125.04,125.78,126.26,126.28,126.47,126.61,126.93,126.94,127,127,-
BULUKUMBA,108.54,108.78,110.32,110.89,110.63,111.05,111.75,111.92,111.58,111.61,111.49,111.81,-,108.47,108.76,110.68,111.39,111.08,111.55,112.41,112.55,112.05,112.11,111.8,112.21,-,103.54,103.75,104.27,104.44,104,104.07,104.07,104.02,103.79,103.62,103.68,103.73,-,-,-,-,-,-,-,-,-,-,-,-,-,-,110.7,110.7,110.81,110.81,110.92,111.21,111.36,111.8,112.15,112.15,112.88,112.88,-
WATAMPONE,109.5,108.43,110.82,111.4,111.11,110.97,113.71,112.9,112.37,111.93,110.87,111.84,-,108.38,107.03,109.91,110.56,110.18,110.01,113.32,112.3,111.62,110.83,109.38,110.61,-,108.64,108.64,109.24,109.26,109.43,109.47,109.47,109.47,109.47,109.78,109.82,109.82,-,-,-,-,-,-,-,-,-,-,-,-,-,-,116.15,116.15,116.67,117.06,117.07,117.09,117.87,117.87,117.95,119.08,119.64,119.64,-
KAB WAJO,104.63,105.03,107.83,107.46,107.06,107.22,108.39,108.66,108.56,107.32,105.65,107.16,-,99.59,100.12,103.76,103.28,102.63,102.84,104.28,104.66,104.5,102.76,100.58,102.48,-,102.48,102.48,102.48,102.48,102.48,102.48,102.48,102.3,102.3,102.32,102.32,102.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,131.25,131.25,131.25,131.25,131.95,131.95,132.36,132.36,132.43,133.1,133.1,133.42,-
KAB SIDENRENG RAPPANG,103.23,102.31,104.4,104.99,104.34,104.16,105.57,106.32,106.15,105.59,105.33,105.95,-,103.17,101.96,104.11,104.74,103.92,103.41,105,105.91,105.55,104.8,104.47,105.25,-,99.51,99.51,104,104.61,104.61,105.81,107.47,107.28,107.05,106.61,106.61,106.61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,105.74,105.93,106.3,106.58,106.58,107.37,107.62,108.07,109.03,109.47,109.47,109.47,-
KAB LUWU TIMUR,113.1,112.03,114.32,116.73,115.97,115.75,117.31,119.11,118.68,117.36,115.58,117.93,-,110.65,109.24,112.11,114.8,113.69,113.4,115.4,117.55,117.17,114.87,112.41,115.1,-,127.04,127.17,128.44,131.65,132.25,132.27,132.08,134.76,129.49,134.91,135.43,135.78,-,-,-,-,-,-,-,-,-,-,-,-,-,-,119.98,120.1,120.1,121.08,121.48,121.48,121.61,121.61,122.33,123.43,124.01,125.43,-
KOTA MAKASSAR,111.51,110.5,113.94,115.56,113.11,112.74,115.09,114.81,113.67,112.9,112.8,114.53,-,110.89,109.58,113.63,115.2,112.25,111.68,114.51,114.15,112.97,111.99,111.89,113.93,-,108.16,108.31,108.35,112.41,111.99,112.4,112.27,111.94,109.78,108.77,108.7,108.72,-,-,-,-,-,-,-,-,-,-,-,-,-,-,119.98,120.62,121.45,121.51,121.82,122.66,122.73,123.15,123.34,124.58,124.59,124.84,-
KOTA PARE PARE,108.8,109.1,112.97,115.2,112.97,115.02,118.23,117.64,115.49,113.18,112.88,114.65,-,108.9,108.91,113.75,116.61,113.54,116.22,120.5,119.78,117.12,113.89,113.46,115.82,-,102.61,104.58,106.07,106.33,107.57,107.26,105.75,105.13,103.14,104.86,104.93,104.17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,112.36,113.24,113.27,113.32,113.43,113.59,113.96,114.16,114.74,114.84,115.03,115.21,-
KOTA PALOPO,112.12,111.39,114.07,115.1,114.76,114.62,117.41,116.94,116.08,115.16,114.57,115.27,-,111.95,111.02,114.26,115.54,115.1,114.89,118.37,117.77,116.69,115.54,114.81,115.56,-,103.34,103.56,104.64,104.62,104.76,104.79,104.9,104.82,104.82,104.82,104.82,104.82,-,-,-,-,-,-,-,-,-,-,-,-,-,-,117.13,117.13,117.24,117.32,117.32,117.55,117.55,117.6,117.6,117.6,117.6,118.36,-
KAB KONAWE,110.3,112.05,116.11,115.67,115.42,119.28,122.36,118.42,115.14,112.03,112.3,114.25,-,107.12,109.26,114.17,113.31,112.85,117.32,120.99,116.05,111.86,108.13,108.46,110.91,-,117.61,117.61,117.62,122.98,125.09,125.09,125.09,125.09,121.31,119.44,119.44,118.39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,126.17,126.22,126.64,126.89,127.12,128.67,129.3,129.87,131.89,131.92,131.95,131.96,-
KAB KOLAKA,110.3,112.05,114.18,115.35,113.63,113.32,114.93,116.34,116.03,113.95,112.06,112.28,-,108.28,110.41,113.02,114.44,112.34,111.87,113.84,115.51,115.13,112.42,110.1,110.36,-,109.86,109.87,109.87,110.05,110.05,111.5,111.5,111.5,111.5,111.86,111.87,111.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,122.93,122.98,122.98,122.98,122.98,122.98,123.01,123.38,123.38,124.23,124.23,124.31,-
KOTA KENDARI,108.95,110.03,113.41,114.08,113.31,114.51,118.33,117.11,115.78,113.66,113.16,113.5,-,106.12,107.28,111.38,112.09,111.02,112.32,117.14,115.41,113.68,111.03,110.46,110.74,-,108.78,109.08,109.1,108.81,109.83,111.08,108.67,111.48,110.17,110.59,109.79,111.35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,130.35,131.34,131.47,132.41,132.83,133.26,133.55,133.56,135.24,135.43,135.63,135.68,-
KOTA BAU BAU,112.78,113.78,117.81,117.34,115.76,121.35,124.68,122.72,123.75,119.02,119.17,117.9,-,111.95,113.13,117.87,117.32,115.45,122.04,125.97,123.64,124.1,118.53,118.56,117.07,-,108,108,108,108,108,108,108,108.27,108.55,108.55,109.05,109.05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,122.47,122.49,122.49,122.49,122.49,122.49,122.49,122.49,128.78,128.78,129.83,129.83,-
KAB GORONTALO,112.7,114.67,119.82,121.27,114.5,115.78,120.19,117.26,116.81,115.73,116.61,119.09,-,112.16,114.16,120.09,121.54,113.56,114.85,120.07,116.62,115.85,114.43,115.51,118.44,-,107.8,108.98,110.52,113.01,111.76,111.85,110.78,109.19,110.72,111.09,110.81,111.12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,121.84,124.22,125.13,125.64,125.64,127.87,129.22,130.08,130.9,131.81,131.81,131.81,-
KOTA GORONTALO,107,107.39,110.74,110.52,107.58,108.75,111.75,110.49,109.5,107.17,107.34,109.95,-,105.08,105.56,109.66,109.38,105.76,107.03,110.67,109.07,107.82,104.96,105.16,108.35,-,103.22,103.22,103.22,103.29,103.29,103.29,103.31,103.31,103.31,103.35,103.35,103.47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,123.51,123.51,123.51,123.51,123.69,124.87,125.12,125.49,125.85,125.85,125.85,125.85,-
KAB MAJENE,108.83,108.52,110.23,111.55,111.04,112.62,113.94,113.26,112,110.59,109.83,110.29,-,107.6,107.22,109.3,110.89,110.23,112.15,113.75,112.82,111.29,109.58,108.66,109.19,-,109.29,109.29,109.29,109.41,109.7,109.7,109.7,109.7,109.7,109.54,109.57,109.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,118.11,118.11,118.11,118.11,118.21,118.21,118.23,119.07,119.07,119.12,119.18,119.32,-
MAMUJU,108.91,109.19,111.59,114.46,113.09,111.78,112.99,112.16,112.93,113.38,112.55,115.93,-,107.13,107.41,110.26,113.91,112.18,110.49,111.79,110.72,111.66,112.1,110.79,114.92,-,114.26,114.25,115.18,114.03,114.01,114.26,114.33,113.7,113.7,114.3,114.6,114.47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,116.43,116.8,117.4,117.67,117.68,117.83,119,119.36,119.48,119.94,121.28,122,-
KAB MALUKU TENGAH,111.92,111.03,110.96,105.06,106.4,111.03,113.77,112.03,113.07,112.96,112.56,114.03,-,110.17,109.11,109.03,101.94,103.44,108.78,111.95,109.83,111.04,110.9,110.34,111.98,-,127.48,127.48,127.48,129.43,130.23,130.23,130.23,130.23,130.23,130.23,130.23,130.23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,119.1,119.23,119.23,119.84,120.01,120.72,121.12,121.83,121.95,122.07,122.92,123.57,-
KOTA AMBON,111.2,111.99,115.06,114.78,116.61,118.49,118.73,120.21,116.87,115.74,115.1,117.33,-,108.78,109.79,113.4,112.9,114.97,117.21,117.39,119.09,114.39,112.84,112.03,114.71,-,109.42,108.9,109.09,110.9,112.34,112.46,112.33,112.91,116.09,116.46,116.18,116.35,-,85.02,82.37,82.37,82.37,82.37,82.37,82.37,82.37,82.37,82.37,82.37,82.37,-,134.88,134.88,135.61,135.71,135.81,136.1,137.12,137.41,140.71,142.03,142.56,142.59,-
KOTA TUAL,106.67,109.04,108.46,109.66,110.73,115.03,116.93,113.7,112.18,110.34,110.42,111.48,-,104.72,107.52,106.8,108.22,109.42,114.41,116.56,112.75,110.86,108.65,108.61,109.81,-,105.78,105.78,105.81,105.81,105.81,105.49,106.2,106.14,106.14,106.14,105.7,105.74,-,106.14,106.14,106.14,106.14,107.23,105.41,105.41,105.41,105.41,105.41,105.41,106.12,-,125.87,125.87,126.26,126.26,126.75,127.98,128.19,128.25,129.22,129.55,131.17,131.61,-
KAB HALMAHERA TENGAH,113.37,113.54,113.96,114.25,113.68,115.37,115.88,111.16,110.16,111.11,112.21,113.19,-,112.31,112.5,113.01,113.34,112.65,114.69,115.3,109.68,108.48,109.52,110.79,111.93,-,112.08,112.08,112.08,112.07,112.1,112.07,112.07,111.13,111.13,111.88,111.94,111.89,-,-,-,-,-,-,-,-,-,-,-,-,-,-,121.87,121.99,121.99,122.1,122.1,122.1,122.1,122.1,122.1,122.46,122.84,123.19,-
KOTA TERNATE,113.27,113.71,118.82,121.05,117.83,120.36,121.41,115.46,115.66,115.22,117.57,116.93,-,112.76,113.38,119.86,122.48,118.41,121.62,122.88,115.52,115.28,114.69,117.67,116.77,-,110.66,109.76,110.17,110.2,109.69,109.68,109.61,106.69,111.32,111.59,111.59,111.22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,117.26,117.28,117.29,118.52,118.55,118.58,119.05,119.23,119.68,119.75,119.78,120.45,-
MANOKWARI,113.61,109.14,109.19,110.05,108.5,109.2,113.5,111.19,112.92,111.9,112.07,116.41,-,113.05,107.61,107.68,108.72,106.75,107.58,112.69,109.89,111.36,110.05,110.22,115.31,-,107.18,107.18,107.22,107.22,107.32,107.42,108.46,108.46,108.78,108.92,108.79,108.67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,123.43,123.43,123.43,123.43,124.1,124.1,124.24,124.27,129.2,129.75,130.09,131.75,-
KAB SORONG,107.31,105.48,104.95,107.06,106.74,107.06,109.82,110.54,111.02,110.81,109.44,110.34,-,105.09,102.78,102.08,104.73,104.08,104.47,107.71,108.69,109.16,108.87,107.11,108.23,-,102.35,102.34,102.35,102.38,103.45,103.44,102.88,101.6,101.47,101.42,101.49,101.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,122.55,122.59,122.79,122.79,123.71,123.76,125.33,125.54,126.4,126.53,126.73,126.77,-
KAB SORONG SELATAN,112.24,112.34,112.6,112.84,113.37,113.76,114.85,114.94,115.06,114.47,114.57,115.61,-,110.3,110.32,110.59,110.88,111.44,111.89,113.18,112.98,113.12,112.46,112.57,113.68,-,116.11,116.4,117.02,117.02,116.94,116.94,116.76,117.91,117.91,117.9,117.9,117.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,126.92,127.58,127.58,127.58,128.15,128.15,128.15,130.24,130.24,129.99,129.99,130.96,-
KOTA SORONG,105.21,102.89,102.3,103.69,102.45,103.89,106.13,108.63,108.09,107.13,106.5,107.98,-,103.63,100.71,100.02,101.61,100.08,101.57,104.06,106.94,106.23,105.16,104.29,105.93,-,107.53,109.34,109.32,109.71,110.35,113,113.13,113.33,113.45,112.09,113.79,113.83,-,-,-,-,-,-,-,-,-,-,-,-,-,-,119.37,120.51,120.51,120.52,120.98,121.25,122.35,122.47,123.21,123.54,123.87,124.6,-
KOTA JAYAPURA,110.27,111.03,108.3,108.43,109.03,107.77,107.99,106.39,105.66,104.64,107.52,111.53,-,108.34,109.23,105.93,106.06,106.68,105.06,105.31,103.31,102.49,101.24,104.65,109.37,-,114.08,114,114.61,114.83,115.47,115.75,115.76,116.43,115.83,116.28,116.47,116.77,-,112.05,112.05,112.05,112.34,113.53,113.53,113.53,113.53,113.53,113.53,113.53,114.72,-,125.63,125.73,125.88,125.88,126.32,127.22,127.3,127.7,127.7,127.7,127.71,127.96,-
MERAUKE,116.03,115.89,115.16,117.83,119.56,117.95,123.02,119.04,114.86,113.95,113.33,114.48,-,113.85,113.6,112.63,115.96,117.88,115.62,122.06,116.98,111.37,110.28,109.36,110.78,-,110.74,111.11,111.23,111.23,113.31,113.21,113.21,113.21,113.3,112.32,112.42,112.42,-,137.5,137.5,137.5,137.5,137.5,135.81,135.81,135.05,135.05,135.05,135.05,135.05,-,132.39,132.53,132.75,133.15,133.51,134.89,135.09,135.09,136.68,136.89,137.64,137.93,-
TIMIKA,115.06,114.75,116.09,117.96,117.22,116.75,117.67,115.22,114.86,114.11,114.29,114.44,-,114.89,114.41,116.01,118.25,117.26,116.7,117.74,114.75,114.26,113.37,113.31,113.49,-,96.5,96.5,96.6,96.6,97.29,97.18,97.18,97.27,97.27,97.27,98.98,98.98,-,100,100,100,100,100,100,100,100,100,100,100,100,-,134.46,135.46,135.46,135.46,135.82,135.82,136.41,136.97,137.54,137.54,138.68,138.68,-
KAB NABIRE,115.39,114.96,116.56,120.13,121.52,121.22,124.63,121.04,121.01,121.88,125.73,130.52,-,114.13,113.52,115.58,120.21,121.86,121.46,125.82,121.15,120.98,122.03,127.01,132.95,-,108.55,108.53,108.56,108.6,109.42,109.42,109.38,109.52,109.6,109.63,109.64,109.89,-,108.27,108.27,108.27,108.27,108.27,109.56,110.09,110.09,110.09,110.09,110.09,114.7,-,126.35,126.7,126.7,126.7,127,127,127.36,127.36,128.05,128.44,128.44,129.64,-
